                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                0.72838,                0.93573,                 1.1298,                0.41979,                0.67735,                0.52946,                0.41815,                0.81368,                 1.6801,                 1.2188,             0.00093282,             0.00093282,             0.00093282
                     84,                0.70282,                0.86288,                 1.1116,                0.42941,                0.75625,                0.61086,                0.49052,                0.72814,                 1.1627,                 1.1406,             0.00093062,             0.00093062,             0.00093062
                     85,                0.68233,                0.84077,                 1.1011,                0.54355,                0.59185,                0.61031,                0.47879,                0.70877,                 1.1782,                 1.1179,             0.00092842,             0.00092842,             0.00092842
                     86,                0.71031,                0.85371,                   1.11,                  0.573,                0.70922,                0.61304,                0.49254,                0.69879,                 1.8859,                 1.0871,             0.00092622,             0.00092622,             0.00092622
                     87,                0.65288,                0.86026,                 1.0853,                0.52848,                0.57343,                0.55845,                0.44333,                0.73714,                 1.1927,                 1.1693,             0.00092402,             0.00092402,             0.00092402
                     88,                0.68398,                0.84667,                 1.0982,                0.73955,                0.56638,                0.58518,                0.47717,                0.70349,                 1.0746,                 1.0846,             0.00092182,             0.00092182,             0.00092182
                     89,                0.65745,                0.84706,                 1.0776,                0.52962,                0.67118,                0.59149,                0.47234,                0.71322,                 1.2016,                 1.1178,             0.00091962,             0.00091962,             0.00091962
                     90,                0.66607,                0.82735,                 1.0894,                0.44738,                0.66058,                0.57911,                0.46176,                0.73843,                 1.1688,                 1.1559,             0.00091742,             0.00091742,             0.00091742
                     91,                0.69494,                0.85356,                 1.1081,                0.52381,                0.59995,                0.57688,                 0.4435,                0.77986,                 1.1701,                 1.2115,             0.00091522,             0.00091522,             0.00091522
                     92,                0.65921,                0.80301,                 1.0757,                0.56844,                0.63726,                0.59933,                0.48976,                0.68692,                 1.0447,                 1.1115,             0.00091302,             0.00091302,             0.00091302
                     93,                0.67824,                0.85856,                 1.0993,                0.66746,                0.59994,                0.55776,                0.44897,                0.69139,                 1.2513,                 1.1216,             0.00091082,             0.00091082,             0.00091082
                     94,                0.68042,                0.81681,                 1.0875,                0.48462,                0.61178,                0.55722,                0.43608,                0.75015,                 1.2415,                 1.1793,             0.00090862,             0.00090862,             0.00090862
                     95,                0.66451,                0.79057,                 1.0785,                0.73734,                0.57525,                0.59111,                0.49024,                0.70011,                 1.2407,                 1.0795,             0.00090642,             0.00090642,             0.00090642
                     96,                0.66449,                0.76626,                 1.0845,                0.46408,                0.51918,                0.56212,                0.46001,                0.69028,                 1.2534,                  1.108,             0.00090422,             0.00090422,             0.00090422
                     97,                0.64442,                0.78498,                 1.0668,                0.46515,                0.64176,                0.61581,                0.48458,                0.70176,                 1.5747,                 1.1216,             0.00090202,             0.00090202,             0.00090202
                     98,                0.63683,                0.75818,                 1.0798,                0.48584,                0.59325,                0.56241,                0.46063,                0.70275,                  1.101,                 1.1021,             0.00089982,             0.00089982,             0.00089982
