                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     75,                0.77098,                0.83691,                 1.1487,                0.71925,                0.67649,                0.72939,                0.56056,                0.84367,                0.89254,                 1.2465,              0.0085546,              0.0085546,              0.0085546
                     76,                0.76963,                0.80937,                 1.1401,                0.74473,                0.68892,                0.75018,                0.57168,                0.84384,                0.83961,                 1.2368,              0.0085348,              0.0085348,              0.0085348
                     77,                 0.7838,                0.83487,                 1.1548,                0.76888,                0.64483,                0.74242,                0.56859,                 0.8344,                0.84129,                 1.2384,               0.008515,               0.008515,               0.008515
                     78,                 0.7698,                0.83397,                 1.1466,                0.73073,                0.68655,                0.73463,                0.56202,                   0.83,                0.86248,                 1.2273,              0.0084952,              0.0084952,              0.0084952
                     79,                0.76341,                0.80299,                 1.1473,                0.74622,                0.65232,                0.72834,                0.55632,                0.83921,                0.87738,                 1.2293,              0.0084754,              0.0084754,              0.0084754
                     80,                0.78039,                 0.8276,                 1.1483,                0.74609,                0.68216,                0.72778,                0.55287,                0.84164,                0.86628,                 1.2316,              0.0084556,              0.0084556,              0.0084556
                     81,                0.77038,                0.80147,                 1.1443,                0.75062,                0.68635,                0.74383,                0.56758,                0.84661,                 0.8576,                 1.2393,              0.0084358,              0.0084358,              0.0084358
                     82,                0.76373,                 0.8243,                 1.1423,                0.75696,                0.65527,                0.73453,                0.57113,                0.82213,                0.87599,                 1.2267,               0.008416,               0.008416,               0.008416
                     83,                0.76827,                0.79516,                 1.1411,                0.73521,                0.69405,                0.75556,                0.58265,                0.82564,                0.84571,                 1.2282,              0.0083962,              0.0083962,              0.0083962
                     84,                0.76206,                0.78801,                 1.1373,                0.78847,                0.66525,                0.74172,                0.57803,                0.83019,                0.84252,                 1.2378,              0.0083764,              0.0083764,              0.0083764
                     85,                0.75632,                0.78613,                 1.1411,                0.76674,                0.67085,                0.74857,                0.57225,                  0.847,                0.84773,                 1.2328,              0.0083566,              0.0083566,              0.0083566
                     86,                0.75416,                0.79377,                 1.1364,                0.74162,                0.70288,                0.75292,                0.57752,                0.84063,                0.83798,                 1.2393,              0.0083368,              0.0083368,              0.0083368
                     87,                0.75432,                0.78949,                 1.1415,                 0.7628,                 0.6786,                0.74339,                0.57249,                0.82863,                0.84985,                 1.2273,               0.008317,               0.008317,               0.008317
                     88,                0.75876,                0.79347,                 1.1441,                0.76821,                0.65158,                0.73802,                0.57087,                  0.834,                 0.8604,                 1.2291,              0.0082972,              0.0082972,              0.0082972
                     89,                0.75325,                0.78869,                 1.1339,                  0.768,                0.66264,                0.73764,                0.57167,                0.83005,                0.85281,                 1.2345,              0.0082774,              0.0082774,              0.0082774
                     90,                 0.7475,                0.77505,                 1.1341,                0.74302,                0.67037,                0.73577,                0.56915,                0.82183,                0.85743,                 1.2239,              0.0082576,              0.0082576,              0.0082576
                     91,                0.74392,                0.77293,                 1.1298,                0.69688,                0.69977,                0.73596,                0.56659,                0.83598,                0.88538,                 1.2364,              0.0082378,              0.0082378,              0.0082378
                     92,                0.73874,                0.76994,                 1.1278,                0.73373,                0.68838,                0.74432,                0.57034,                 0.8214,                0.85715,                 1.2212,               0.008218,               0.008218,               0.008218
