                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    129,                0.62014,                 0.7388,                 1.0674,                0.58129,                0.67786,                0.61875,                0.50837,                0.68081,                 1.1548,                 1.0945,             0.00083163,             0.00083163,             0.00083163
                    130,                0.61321,                0.73302,                 1.0694,                 0.8277,                0.48391,                0.61384,                0.50825,                0.66903,                 1.5454,                 1.0756,             0.00082943,             0.00082943,             0.00082943
                    131,                0.60271,                0.71551,                 1.0672,                0.57051,                0.60885,                0.66613,                0.51977,                0.69215,                 1.2587,                 1.1272,             0.00082723,             0.00082723,             0.00082723
                    132,                0.60371,                0.73044,                 1.0544,                0.75811,                0.58699,                0.64374,                0.51695,                0.70113,                 1.6996,                 1.1149,             0.00082503,             0.00082503,             0.00082503
                    133,                0.59628,                0.72609,                 1.0543,                0.52841,                 0.6528,                0.65222,                0.52753,                0.70041,                  1.464,                 1.1379,             0.00082283,             0.00082283,             0.00082283
                    134,                0.59969,                0.73021,                 1.0621,                0.78388,                 0.5693,                0.63513,                0.52084,                0.69484,                 1.0234,                 1.1143,             0.00082063,             0.00082063,             0.00082063
                    135,                0.61951,                  0.731,                 1.0697,                0.77546,                0.59186,                  0.655,                0.51346,                0.69685,                  1.693,                 1.1317,             0.00081843,             0.00081843,             0.00081843
                    136,                0.58277,                0.68174,                 1.0583,                0.45409,                0.78413,                 0.6576,                0.51044,                 0.6964,                  1.279,                 1.1317,             0.00081623,             0.00081623,             0.00081623
                    137,                0.59379,                0.68617,                 1.0559,                0.57056,                0.54576,                0.59691,                0.48375,                0.68519,                 1.1858,                 1.1389,             0.00081403,             0.00081403,             0.00081403
                    138,                0.60968,                0.72811,                 1.0568,                0.83419,                0.51743,                0.58283,                0.46278,                0.72635,                 1.5697,                 1.1656,             0.00081183,             0.00081183,             0.00081183
                    139,                0.59702,                0.70417,                 1.0619,                0.58563,                0.66662,                0.66231,                0.54123,                0.68832,                 1.6719,                 1.1403,             0.00080963,             0.00080963,             0.00080963
                    140,                0.59729,                0.69024,                 1.0536,                0.72392,                0.51645,                0.57211,                0.45312,                0.68904,                 1.6424,                 1.1586,             0.00080743,             0.00080743,             0.00080743
                    141,                0.59247,                0.71479,                 1.0654,                0.60227,                0.62092,                0.62579,                0.49673,                 0.7035,                  1.062,                 1.1466,             0.00080523,             0.00080523,             0.00080523
                    142,                 0.5889,                0.70851,                 1.0573,                0.52816,                0.58686,                0.60918,                 0.4947,                0.66367,                 1.3391,                 1.0996,             0.00080303,             0.00080303,             0.00080303
                    143,                0.58673,                0.71494,                 1.0536,                0.45984,                0.72666,                0.65679,                0.52731,                0.67322,                 1.4463,                 1.1061,             0.00080083,             0.00080083,             0.00080083
                    144,                0.58189,                 0.6634,                 1.0498,                0.52258,                 0.6412,                0.62167,                0.51277,                0.64759,                 2.1107,                 1.0639,             0.00079863,             0.00079863,             0.00079863
                    145,                0.58305,                0.68576,                 1.0442,                0.54632,                0.69399,                0.60132,                0.49482,                0.67179,                 1.5654,                  1.116,             0.00079643,             0.00079643,             0.00079643
                    146,                0.61263,                0.69555,                  1.058,                0.50891,                0.73272,                  0.672,                0.53003,                0.70278,                 1.0443,                 1.1406,             0.00079423,             0.00079423,             0.00079423
                    147,                0.59151,                0.69246,                 1.0518,                0.78401,                0.59263,                0.65513,                0.53692,                0.67606,                 1.0055,                 1.0939,             0.00079203,             0.00079203,             0.00079203
